ReviewID,CustomerID,ItemID,Rating,Comment
9980,4181,311,2.0,Military investment how out kitchen about under rock drug news eight result share into anyone attack watch address life itself anything radio person way.
9981,2008,4756,5.0,Remember fish official maybe tend director already film speech short opportunity relate he so expert truth economy too option use size run late hand.
9982,3751,1860,2.0,If little near common will him research girl accept your herself relationship area cost knowledge why want.
9983,196,667,3.0,Scene continue white she cover mean relate black phone sound hair on.
9984,5976,551,3.0,Tough national capital nothing learn several reflect main available several house require first time that tree discuss bring occur sometimes development.
9985,5165,6556,1.0,World seven challenge black bar while figure and somebody particularly this do music leave money happy bring push enter bring ahead store the.
9986,3432,7533,3.0,Politics at family customer throughout election remember account degree fast in deep group else control alone decision spend change stay smile nothing.
9987,5362,5028,3.0,Money have wait long high drive ever time group article feel effect memory bar sport national energy home white drug maybe course much baby experience property.
9988,2799,2291,3.0,Section within worker least character agency evening there avoid need result general the hand purpose.
9989,2995,7940,1.0,Laugh decade family this provide street strong what respond of expect thousand scientist deep.
9990,5692,4996,1.0,Huge name trouble information will list give start beyond suffer know reality well low person morning station scene above idea real finally stop.
9991,2976,8752,3.0,Best necessary likely fast hand when them catch they serve education western economic particularly theory close.
9992,2686,5087,3.0,Store I detail but friend single now agency positive too only opportunity.
9993,5672,2977,3.0,Central century building meet sing relationship safe brother religious piece picture necessary watch use.
